
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,1199.984741
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
29.70,2799.31,0.95,1.05,466.05,28.47,4.02,8.30,15.95,93.71,49.68,30.81,13.22,47.79,34.03,9.73,2.73,29.19,2788.14,0.81,1.23,486.69,22.02,0.96,5.13,15.71,36.64,4.59,18.79,13.26,56.41,37.42,14.20,2.46,57.06,2951.77,1.92,0.52,428.08,26.92,10.14,13.48,3.06,3.80,0.20,1.03,2.57,19.07,12.62,5.86,0.49,29.55,2801.75,0.83,1.20,478.05,22.58,1.30,6.39,14.63,61.99,24.50,26.49,10.99,47.22,29.69,11.68,3.64,30.04,2773.91,0.92,1.08,487.97,22.27,0.94,5.50,15.62,35.97,4.09,22.04,9.83,47.08,26.69,12.55,5.79,72.29,2962.45,0.16,6.09,466.38,33.16,1.53,5.81,25.62,75.95,28.24,28.45,19.25,67.20,48.26,10.97,6.37,1.52,0.90,455.38,
0.72,1330.07,0.23,4.43,642.15,128.32,69.11,35.50,19.48,48.29,15.46,17.72,15.11,41.98,21.93,14.48,4.38,0.43,1332.73,0.46,2.17,533.81,96.65,43.62,35.38,15.40,39.92,3.13,23.28,13.51,48.01,33.05,11.87,1.89,100.00,2999.65,2.15,0.47,429.36,27.11,10.39,13.39,2.99,3.63,0.20,0.92,2.50,19.49,12.51,6.35,0.49,0.23,1330.59,0.14,7.00,641.67,130.11,73.38,35.69,15.52,48.30,12.72,23.58,12.01,47.91,29.22,13.05,3.51,0.17,1332.38,0.12,8.55,554.56,78.58,28.76,29.19,18.59,37.57,3.52,21.13,12.92,39.64,21.46,10.82,5.67,0.28,2966.71,0.00,790.53,431.23,161.33,88.12,42.77,24.58,66.09,20.88,26.57,18.64,94.54,71.49,15.38,5.94,1.22,0.72,476.89,
0.42,1328.48,0.20,4.92,670.29,132.62,74.55,34.92,18.83,55.26,20.87,19.53,14.86,42.26,24.12,12.86,3.97,0.73,1332.69,0.45,2.22,554.97,85.10,44.98,34.97,3.35,31.43,9.47,19.60,2.36,39.45,25.33,11.35,0.99,100.00,2999.64,2.15,0.47,429.28,28.67,11.26,13.89,3.18,3.98,0.22,1.10,2.66,21.62,14.35,6.64,0.52,0.22,1330.52,0.13,7.56,648.36,134.24,71.62,35.49,21.88,111.14,59.47,33.68,17.99,49.21,34.50,9.48,3.89,0.18,1332.11,0.15,6.76,544.14,70.03,22.26,27.18,18.90,35.78,3.24,18.82,13.72,33.26,16.01,10.69,5.17,0.23,2990.15,0.00,823.02,432.44,164.28,91.06,42.80,24.63,60.27,14.09,27.85,18.33,86.67,64.65,14.01,6.30,1.22,0.71,278.23,
0.42,1322.73,0.26,3.90,559.21,103.60,51.26,30.38,18.51,89.31,44.18,30.47,14.66,43.69,30.88,7.75,3.85,0.20,1323.50,0.25,3.96,596.68,88.01,44.47,36.23,3.63,12.08,4.85,4.73,2.50,8.02,4.17,2.25,1.13,100.00,2999.56,2.18,0.46,427.56,28.09,13.12,11.55,3.18,3.87,0.20,1.01,2.65,21.19,14.33,6.22,0.52,0.97,1330.26,0.38,2.60,672.41,150.11,84.63,39.11,21.87,107.39,55.95,33.37,18.08,49.06,35.37,8.79,3.80,0.30,1325.03,0.59,1.71,550.24,70.02,20.43,28.45,19.26,36.02,3.36,18.25,14.41,14.19,3.23,5.61,4.84,0.28,2982.11,0.00,578.77,491.44,169.34,96.12,42.91,25.10,43.57,15.99,8.83,18.74,67.19,56.39,8.27,6.36,1.36,0.77,581.04,
0.52,1323.84,0.33,3.05,553.19,86.79,32.53,32.24,19.47,97.86,49.95,32.59,15.32,41.98,30.06,6.50,4.15,0.17,1310.25,0.20,4.93,615.52,108.83,50.49,36.75,17.60,66.87,30.80,21.98,14.10,34.15,22.57,6.65,3.50,100.00,2999.00,2.12,0.47,426.95,29.64,12.68,13.47,3.22,3.88,0.20,0.99,2.69,21.44,14.30,6.52,0.53,0.91,1329.30,0.31,3.22,688.14,149.97,86.99,40.06,17.90,77.11,34.14,28.73,14.23,48.04,33.12,9.98,3.66,0.28,1321.48,0.36,2.77,569.39,78.59,26.34,30.26,19.53,75.43,32.19,27.41,15.83,34.11,22.66,7.02,3.70,0.26,2968.99,0.00,538.39,473.56,158.70,87.23,41.85,25.03,44.92,17.78,8.61,18.52,38.62,42.17,5.52,6.50,1.34,0.76,279.36,
0.51,1327.88,0.37,2.67,564.94,98.36,44.49,32.19,18.47,77.59,34.98,27.52,15.09,41.11,29.50,7.21,3.39,0.16,1318.60,0.07,15.06,608.73,96.15,39.37,36.20,16.10,24.33,5.86,5.30,13.17,9.66,5.32,1.54,2.93,100.00,2999.64,2.09,0.48,426.83,30.56,13.41,13.68,3.19,3.84,0.19,0.99,2.67,26.47,11.91,13.85,0.52,0.29,1324.41,0.25,4.05,654.43,124.72,67.99,38.17,13.34,72.47,35.56,26.57,10.34,48.06,35.42,7.78,3.00,0.91,1330.70,0.40,2.48,635.52,118.92,61.85,34.51,19.07,39.69,2.64,21.54,15.51,36.73,22.54,9.73,3.56,0.25,2976.32,0.00,579.41,470.47,155.87,84.69,41.92,24.45,128.45,67.91,42.32,18.22,31.32,21.51,3.60,6.23,1.33,0.75,279.23,
0.33,1324.30,0.27,3.67,554.95,99.86,48.08,31.37,17.31,58.65,20.07,25.30,13.28,45.76,31.18,9.51,4.04,0.15,1316.67,0.07,15.27,610.37,94.60,44.74,35.11,10.00,42.16,25.65,7.98,8.53,9.96,6.29,2.47,1.47,100.00,2999.64,2.09,0.48,426.44,30.11,12.31,14.28,3.23,3.87,0.19,0.98,2.71,26.33,11.89,13.73,0.53,0.22,1319.94,0.18,5.56,636.79,114.37,57.49,37.17,15.05,37.15,4.17,20.82,12.16,44.18,31.44,8.19,2.88,0.99,1330.44,0.54,1.86,608.53,99.45,47.34,30.88,18.33,48.55,11.05,22.69,14.81,34.39,21.36,8.59,3.53,0.35,2970.94,0.00,608.38,466.66,163.11,90.48,42.59,25.34,131.49,70.28,42.43,18.79,29.01,19.45,3.18,6.55,1.39,0.79,275.48,
0.38,1324.58,0.30,3.37,537.85,96.46,42.84,31.10,19.56,53.81,13.12,24.71,15.98,26.60,15.83,6.52,3.58,0.15,1312.22,0.07,15.10,615.00,103.05,43.63,36.06,18.75,48.90,26.25,8.08,14.57,11.51,5.38,2.33,4.18,100.00,2998.70,2.05,0.49,426.79,30.45,12.26,14.74,3.16,3.81,0.19,0.98,2.64,26.46,12.03,13.73,0.52,0.21,1317.66,0.18,5.46,645.60,121.81,60.67,37.13,19.15,39.81,4.21,21.01,14.59,46.20,31.81,8.21,4.56,0.97,1329.65,0.45,2.24,590.57,97.60,43.49,32.16,19.38,65.08,24.57,25.14,15.38,32.53,21.03,6.83,4.00,0.33,2965.50,0.00,627.92,462.17,161.27,89.67,42.39,24.24,129.81,69.92,42.07,17.81,29.30,19.82,3.16,6.43,1.37,0.78,281.63,
0.42,1332.70,0.36,2.75,603.25,105.44,47.54,35.25,19.42,53.13,12.89,25.14,15.11,27.17,15.47,6.72,4.31,0.15,1332.28,0.07,14.81,621.07,99.27,52.20,35.03,7.37,40.64,26.23,8.16,6.25,8.98,5.55,2.60,1.12,100.00,2999.63,2.10,0.48,425.70,29.83,12.36,13.99,3.20,3.85,0.19,0.98,2.68,26.54,12.02,13.81,0.52,0.23,1332.42,0.23,4.26,623.90,106.53,48.49,35.91,17.82,39.00,4.19,21.04,13.77,45.67,31.76,8.15,4.04,1.04,1332.96,0.45,2.24,624.54,112.74,55.77,32.69,21.04,82.29,37.96,27.81,16.52,31.83,19.64,6.90,4.53,0.34,2986.50,0.00,618.69,468.32,165.56,93.18,42.78,24.78,135.71,75.09,42.31,18.32,28.78,19.53,3.03,6.46,1.39,0.79,274.56,
0.55,1332.89,0.37,2.74,612.10,100.28,45.72,34.17,17.33,47.67,10.64,23.74,13.29,29.50,16.89,7.85,4.04,0.14,1331.99,0.21,4.68,599.71,89.36,36.59,37.36,11.27,40.11,23.49,7.15,9.47,11.98,7.79,2.62,1.80,100.00,2999.62,2.08,0.48,426.66,29.97,12.51,14.01,3.18,3.82,0.19,0.98,2.65,26.66,11.95,14.00,0.52,0.22,1332.73,0.23,4.37,626.38,110.58,49.30,38.05,18.46,41.30,5.15,21.90,14.25,45.83,31.80,8.04,4.21,1.14,1332.40,0.54,1.85,612.92,103.22,50.14,31.73,18.37,47.84,10.90,22.22,14.73,30.82,18.40,7.98,3.64,0.34,2985.22,0.00,567.27,474.01,165.28,93.15,42.87,24.39,129.20,69.09,42.08,18.03,28.56,19.06,3.22,6.36,1.40,0.80,280.21,
0.52,1332.92,0.39,2.59,583.15,90.79,36.40,32.95,18.92,84.22,40.70,28.09,15.43,44.76,33.03,7.22,3.49,0.13,1331.90,0.06,17.46,602.65,89.64,40.39,35.19,9.25,42.20,26.05,8.31,7.84,9.92,6.09,2.64,1.41,100.00,2999.99,2.08,0.48,425.26,30.54,12.21,14.83,3.22,3.87,0.19,0.99,2.69,24.94,12.34,11.91,0.53,0.21,1332.52,0.17,5.76,605.92,103.92,46.37,36.68,16.65,73.19,33.41,26.54,13.24,48.04,34.48,8.32,3.41,1.03,1332.99,0.45,2.20,584.39,91.99,39.37,30.88,19.35,62.79,23.11,24.43,15.26,29.62,17.72,7.04,4.09,0.34,2988.48,0.00,596.05,461.31,160.53,88.99,42.01,24.78,129.24,68.96,41.79,18.49,30.99,20.99,3.76,6.30,1.38,0.79,278.40,
0.47,1331.63,0.37,2.73,649.45,133.21,74.33,37.14,17.90,60.63,19.66,26.07,14.90,43.10,29.55,9.72,3.00,0.14,1331.89,0.07,15.05,607.68,105.41,42.77,37.07,20.63,30.23,6.90,6.00,17.33,11.74,5.71,2.45,3.31,100.00,2999.07,2.08,0.48,427.39,30.26,12.97,13.79,3.23,3.91,0.20,1.01,2.70,23.09,14.58,7.86,0.53,0.21,1332.35,0.17,5.73,612.59,104.81,46.84,36.02,17.26,41.59,5.44,22.59,13.56,45.49,32.78,7.26,3.70,0.91,1324.08,0.54,1.86,553.39,64.66,19.10,26.64,17.12,32.67,2.94,16.88,12.85,11.32,0.89,5.73,4.27,0.31,2984.01,0.00,600.45,467.06,164.76,93.86,41.99,24.71,127.03,70.17,38.50,18.36,33.47,21.88,3.77,6.35,1.37,0.78,275.78,
0.75,1332.85,0.36,2.77,625.51,108.55,52.27,34.23,18.57,48.58,9.92,23.51,15.16,21.93,10.94,6.99,3.41,0.36,1332.77,0.40,2.52,591.09,107.46,52.70,36.61,15.49,40.09,3.05,23.39,13.65,46.56,33.49,10.27,1.84,100.00,2999.62,2.10,0.48,427.42,30.41,13.40,13.53,3.20,3.83,0.18,0.96,2.68,26.96,12.58,13.68,0.52,0.20,1332.52,0.24,4.23,622.35,104.18,48.20,35.12,16.46,40.57,5.43,22.07,13.07,44.04,31.23,7.69,3.39,0.50,1333.04,0.43,2.31,545.10,54.72,11.95,23.88,17.24,31.90,1.68,17.29,12.93,10.06,1.23,4.09,4.31,0.26,2986.72,0.00,588.32,471.96,168.40,96.95,41.67,24.91,130.88,70.01,42.45,18.42,28.84,19.25,3.18,6.49,1.34,0.77,284.35,
0.47,1332.77,0.35,2.86,642.10,119.45,63.33,33.25,18.71,61.89,22.08,25.42,14.40,43.86,29.34,9.12,4.31,0.75,1332.17,0.41,2.44,598.25,111.11,55.93,36.72,15.72,39.85,2.85,23.32,13.68,47.75,33.58,10.99,2.04,100.00,2999.04,2.09,0.48,427.46,30.58,13.60,13.51,3.21,3.83,0.19,0.97,2.68,27.30,12.83,13.75,0.53,0.21,1332.44,0.23,4.31,641.05,116.81,57.61,35.96,18.17,39.21,4.43,20.75,14.03,46.61,32.44,8.31,4.14,0.42,1332.91,0.46,2.16,538.89,51.85,9.27,24.15,16.91,30.63,0.96,16.94,12.74,9.60,0.91,4.08,4.17,0.32,2987.45,0.00,589.41,475.67,167.89,95.40,42.56,25.13,129.87,69.18,42.00,18.69,28.79,19.41,3.09,6.44,1.39,0.80,277.65,
0.53,1332.89,0.38,2.66,597.83,99.10,43.52,34.01,18.66,61.85,22.38,25.20,14.27,44.20,29.62,9.22,4.38,0.77,1332.90,0.35,2.82,688.23,145.64,86.64,38.55,15.83,39.95,3.01,23.10,13.84,48.10,33.64,11.38,1.99,100.00,3000.00,2.12,0.47,426.84,30.17,13.56,13.16,3.18,3.87,0.20,1.01,2.66,23.83,14.78,8.41,0.52,0.21,1332.48,0.20,5.09,616.07,104.79,46.43,36.00,18.08,39.35,4.21,20.84,14.30,46.11,32.15,8.46,3.78,0.46,1332.93,0.64,1.56,546.75,54.18,11.87,23.97,16.69,30.56,1.02,16.99,12.55,9.55,0.86,4.10,4.14,0.33,2985.92,0.00,571.96,476.93,163.03,90.83,42.82,24.31,124.03,66.62,39.33,18.09,32.03,22.65,3.81,6.22,1.40,0.80,310.44,
0.52,1332.89,0.38,2.60,573.33,83.99,30.33,33.15,18.29,60.50,26.42,19.60,14.48,36.34,19.72,11.72,3.82,0.74,1332.26,0.40,2.53,606.62,115.18,60.35,36.65,15.15,37.06,1.66,22.43,12.97,47.51,32.21,11.77,2.17,100.00,2999.06,2.04,0.49,425.97,31.50,13.13,14.84,3.25,3.87,0.19,0.98,2.70,27.38,12.90,13.74,0.55,0.20,1332.47,0.15,6.69,614.59,109.51,56.04,35.04,14.05,90.25,48.85,30.72,10.68,43.14,29.76,8.29,3.36,0.58,1333.03,0.48,2.06,540.87,50.04,9.32,23.19,15.98,30.04,0.94,17.18,11.91,10.02,1.15,4.31,4.07,0.26,2988.13,0.00,656.86,450.92,165.25,94.07,40.52,26.02,125.48,64.80,40.96,19.72,30.64,20.70,3.56,6.29,1.33,0.77,282.22,
0.79,1317.94,1.10,0.91,433.07,38.96,7.24,12.11,18.91,23.03,2.52,5.61,14.89,14.13,2.10,7.73,4.01,1.10,1322.15,0.87,1.15,460.74,46.42,14.65,14.76,15.99,22.17,4.98,3.43,13.76,10.98,2.09,6.51,2.23,100.00,2998.96,2.08,0.48,432.82,31.10,13.65,14.05,3.09,3.86,0.25,0.95,2.67,23.46,16.01,6.98,0.42,0.57,1311.14,1.03,0.97,431.62,32.70,5.33,10.54,16.21,16.75,1.48,2.51,12.76,11.77,1.11,7.04,3.45,0.86,1310.36,0.94,1.06,455.38,34.33,4.12,13.12,16.37,16.83,0.67,3.89,12.27,11.72,0.42,7.00,4.09,0.70,2947.72,0.02,58.33,425.10,31.50,12.25,11.81,6.66,7.48,0.65,1.65,5.17,10.26,1.59,6.97,1.49,1.57,0.90,344.36,
23.33,2832.28,2.45,0.41,428.31,22.69,12.91,6.82,2.78,3.46,0.18,0.89,2.39,20.27,13.51,6.27,0.39,1.69,1703.61,0.42,2.37,591.68,116.53,59.50,37.01,16.44,38.68,3.27,21.53,13.88,51.89,35.05,12.98,2.55,77.78,2998.12,1.82,0.55,429.70,27.21,12.05,14.57,0.25,6.88,3.54,3.34,0.00,13.11,8.84,3.99,0.25,0.78,1472.73,0.08,11.97,580.87,160.34,85.55,42.67,27.93,112.17,52.61,38.25,21.31,50.08,35.72,8.09,6.63,1.22,1567.11,0.54,1.87,533.76,49.34,7.48,22.96,17.48,30.88,0.80,16.88,13.21,9.60,0.77,4.13,4.27,1.28,2980.81,0.00,404.54,511.38,111.53,69.44,36.08,0.29,2.02,0.11,1.69,0.22,1.83,0.05,1.73,0.07,1.20,0.76,454.08,
100.00,2999.99,2.23,0.45,425.75,24.44,11.81,9.66,2.77,3.44,0.19,0.87,2.39,19.64,12.83,6.33,0.38,0.88,1332.98,0.40,2.52,612.90,121.06,64.36,37.00,16.54,39.62,2.75,23.42,13.46,42.49,28.71,9.76,3.08,0.10,2190.18,0.24,4.08,577.00,72.23,35.52,33.51,0.07,2.20,0.11,2.02,0.07,3.58,0.88,2.26,0.00,0.28,2992.26,0.00,464.31,511.26,172.89,94.95,44.67,27.20,110.93,52.37,37.35,21.21,50.08,35.08,8.55,5.99,0.70,1333.12,0.55,1.83,537.49,50.47,9.12,23.27,16.53,30.44,1.40,16.60,12.43,10.87,1.08,5.24,4.09,0.10,2075.33,0.25,4.03,588.12,79.19,40.86,34.52,0.14,2.72,0.21,2.37,0.14,1.85,0.62,1.66,0.00,1.23,0.77,652.59,
100.00,2999.05,2.16,0.46,426.53,26.30,11.98,11.28,2.81,4.22,0.20,1.64,2.38,18.50,11.37,6.50,0.43,1.12,1332.84,0.39,2.58,597.82,115.41,56.83,36.14,19.16,19.86,0.23,5.29,14.34,10.42,0.32,4.68,4.82,0.41,1332.92,0.09,11.46,613.31,102.69,48.45,35.63,14.61,17.61,0.22,4.67,12.72,6.78,0.37,4.06,1.89,0.32,2984.43,0.00,504.14,504.96,174.17,88.32,43.93,36.38,32.92,0.37,5.75,26.80,18.03,0.44,7.37,9.57,0.61,1333.00,0.53,1.89,538.31,50.21,7.94,23.48,17.25,19.51,0.26,5.76,13.49,9.82,0.34,5.08,3.76,0.13,1332.68,0.08,12.00,590.80,74.57,35.74,34.20,0.61,6.13,0.21,5.50,0.43,5.60,0.32,4.55,0.18,1.18,0.73,479.31,
99.16,2982.61,2.17,0.46,424.55,25.39,10.57,11.90,2.71,3.33,0.17,0.85,2.31,22.91,10.47,11.90,0.40,15.54,2732.19,0.23,4.28,648.88,131.10,67.85,36.88,21.26,96.50,48.91,31.11,16.47,41.69,28.66,7.25,4.79,15.37,2747.62,0.30,3.39,610.67,117.60,62.86,36.89,14.54,34.85,1.09,21.49,12.28,47.70,32.56,11.53,2.26,15.58,2891.56,0.00,609.32,484.77,171.67,92.74,44.84,29.10,148.06,79.81,46.34,21.91,32.69,21.81,3.77,7.19,15.34,2739.83,0.27,3.76,612.10,110.64,49.63,36.29,20.21,72.66,29.22,27.63,15.81,37.98,25.12,7.11,4.40,15.22,2763.13,0.08,11.89,583.51,84.18,39.83,34.11,5.91,6.70,-0.05,2.32,4.43,5.22,1.09,2.10,1.48,3.21,1.93,399.64,
100.00,2998.65,2.25,0.44,427.17,25.36,12.21,10.01,2.93,3.57,0.18,0.90,2.50,25.34,12.07,12.68,0.44,0.31,1332.74,0.14,7.06,584.51,83.26,41.25,34.74,3.11,24.92,5.03,17.32,2.57,26.16,20.71,4.04,0.55,1.07,1333.77,0.22,4.46,624.23,124.72,69.43,36.83,14.88,38.00,2.13,22.89,12.98,48.35,35.20,10.32,1.90,0.31,2983.48,0.00,553.20,481.59,170.92,93.68,42.90,29.05,130.74,66.74,42.13,21.88,34.10,23.69,3.44,7.17,0.29,1332.72,0.20,5.12,580.51,94.03,38.27,33.50,18.75,43.69,7.76,21.75,14.17,30.03,16.27,8.28,4.58,0.19,1317.03,0.06,16.63,572.55,71.46,36.77,29.80,0.86,3.23,0.00,2.44,0.79,4.08,1.64,2.26,0.07,1.28,0.78,358.60,
100.00,2999.24,2.24,0.45,426.77,26.01,12.62,10.27,2.90,3.55,0.17,0.91,2.47,25.06,11.65,12.82,0.43,0.15,1332.17,0.14,7.17,596.36,82.98,42.56,33.05,3.14,30.84,4.36,24.00,2.48,14.17,7.62,5.32,0.65,0.81,1332.87,0.39,2.55,626.00,120.61,66.79,36.37,14.21,36.78,2.31,22.08,12.39,49.67,36.69,10.33,1.82,0.30,2981.30,0.00,566.15,479.71,168.23,89.31,44.85,28.74,139.11,72.02,45.50,21.58,32.44,21.91,3.46,7.16,0.26,1332.66,0.20,4.91,573.28,83.25,30.39,30.87,19.21,44.13,7.76,21.26,15.11,26.37,14.07,7.40,4.10,0.12,1332.27,0.14,7.08,587.31,76.91,38.85,32.82,0.90,3.21,0.09,2.44,0.68,3.38,1.05,2.23,0.22,1.32,0.80,304.18,
100.00,2998.67,2.33,0.43,427.16,24.84,13.35,8.34,2.96,3.69,0.19,1.01,2.50,24.11,10.54,12.88,0.46,0.23,1332.60,0.13,7.73,594.63,97.43,41.79,34.00,16.80,48.07,14.38,20.00,13.69,26.88,18.71,4.10,3.11,1.06,1334.54,0.22,4.55,639.49,128.14,73.86,36.09,14.68,38.04,2.11,23.08,12.85,47.23,34.81,9.73,1.82,0.31,2984.77,0.00,426.46,505.60,164.83,89.90,43.96,25.36,132.27,69.79,43.67,18.80,28.52,18.51,3.51,6.56,0.30,1332.65,0.24,4.08,573.92,81.48,29.80,30.23,18.60,41.12,6.44,20.54,14.15,22.78,10.25,7.34,4.45,0.12,1332.08,0.06,15.58,575.70,77.87,40.05,32.42,1.22,3.09,-0.05,2.23,0.90,4.22,1.46,2.30,0.32,1.35,0.83,458.68,
100.00,2999.60,2.23,0.45,431.03,26.69,11.75,11.32,3.31,3.81,0.18,0.88,2.75,24.11,11.10,12.24,0.56,0.18,1332.30,0.22,4.53,611.43,110.84,47.78,36.33,22.21,52.09,9.90,24.01,18.18,18.17,7.32,6.22,4.03,0.85,1332.86,0.37,2.70,643.59,133.03,75.15,37.70,16.40,38.52,2.57,22.43,13.52,50.42,36.27,10.32,2.88,0.31,2985.89,0.00,561.77,484.95,166.57,92.00,44.52,24.38,131.81,69.88,43.79,18.14,28.46,18.56,3.74,6.24,0.38,1332.88,0.34,2.97,592.99,88.03,35.72,30.51,18.81,55.59,17.14,23.08,15.37,22.42,12.31,6.00,3.44,0.14,1332.25,0.16,6.12,591.56,80.45,38.94,35.48,1.69,3.86,0.00,2.38,1.47,3.77,1.26,2.45,0.22,1.34,0.78,277.96,
100.00,2999.02,2.21,0.45,427.61,28.26,13.01,11.78,3.21,3.85,0.19,0.97,2.69,25.50,12.13,12.67,0.53,0.32,1332.74,0.10,10.44,583.07,85.86,29.07,33.01,20.71,41.99,3.20,22.72,16.07,20.50,9.01,6.06,4.64,0.70,1332.98,0.12,8.30,611.48,113.73,59.63,34.59,16.04,43.23,7.64,21.94,13.65,41.05,29.82,7.93,2.38,0.30,2986.93,0.00,568.66,484.75,167.62,94.02,42.95,25.29,133.78,72.07,42.82,18.88,30.16,19.78,4.03,6.41,0.79,1327.23,0.42,2.40,615.55,114.90,57.02,33.96,20.69,39.59,1.94,21.21,16.43,38.37,24.18,9.09,4.25,0.11,1332.51,0.07,13.60,559.39,86.69,32.55,33.68,16.66,14.57,0.11,2.14,12.31,8.18,1.39,2.26,4.35,1.41,0.80,274.54,
100.00,3000.00,2.20,0.45,427.30,28.92,13.61,11.86,3.20,3.84,0.19,0.98,2.67,26.07,12.81,12.57,0.52,0.22,1332.52,0.08,12.41,609.44,113.38,47.42,33.49,27.78,94.24,50.93,22.28,21.04,29.00,18.16,3.75,6.74,0.36,1332.63,0.37,2.73,643.47,130.22,75.10,36.74,14.68,37.06,2.16,22.23,12.68,49.24,36.13,10.29,2.00,0.29,2990.05,0.00,600.84,477.15,169.86,97.02,42.54,24.70,134.98,72.92,43.69,18.37,28.53,18.85,3.60,6.34,0.92,1337.87,0.41,2.46,615.31,106.66,52.18,32.80,18.48,39.98,6.76,19.20,14.01,13.72,3.52,5.24,4.46,0.15,1332.22,0.21,4.70,551.68,70.75,34.46,32.05,0.86,2.78,-0.07,2.23,0.61,3.44,0.96,2.37,0.25,1.44,0.82,271.55,
