
AMDuProf PROFILE REPORT

EXECUTION
Target Path:
Command Line Arguments:
Working Directory:
Environment Variables:
CPU Details:,"Family(0x17), Model(0x1), Number of Cores(96)"
Operating System:,"LinuxUbuntu 18.04.2 LTS-64 (Kernel: 4.15.0)"

PROFILE DETAILS
Profile Session Type:,"Investigate Data Access"
Profile Scope:,"System-Wide"
CPU Mask:,"0x1FFFFFFFF"
CPU Affinity Mask:,"0xFFFFFFFFFFFFFFFFFFFFFFFF"
Profile Start Time:,"Apr-06-2020_22-16-04"
Profile End Time:,"Apr-06-2020_22-20-05"
Profile Duration:,"241 seconds"
Data Folder:,"/tmp"
Call Stack Sampling:,"False"

Monitored Events:,Name,Interval,Unitmask,User,OS
,"Misaligned loads (PMCx047)",25000,0,True,True
,"Cycles not in Halt (PMCx076)",250000,0,True,True
,"Retired Instructions (PMCx0C0)",250000,0,True,True
,"LS Dispatch (PMCx029)",250000,7,True,True
,"Data Cache Refills from System (PMCx043)",25000,11,True,True
,"Requests to L2 Group1 (PMCx060)",25000,c8,True,True
,"L1 DTLB Miss (PMCx045)",25000,ff,True,True

"5 HOTTEST FUNCTIONS (Sort Event - CPU clocks)"
"/lib/x86_64-linux-gnu/libc-2.23.so",13,273,293,210,12,42,2,0.7167,0.0143,0.0200,1.0733,0.9317,0.7167,0.0007,0.0041,0.0044,0.0062
"/lib/x86_64-linux-gnu/libpthread-2.23.so",1,49,6,5,0,6,2,0.8333,0.1000,0.1200,0.1224,8.1667,0.8333,0.0333,0.0000,0.0167,0.0200
"/lib/modules/4.15.0-91-generic/vdso/vdso64.so",0,24,0,2,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/fs/overlayfs/overlay.ko",0,3,1,1,0,0,0,1.0000,0.0000,0.0000,0.3333,3.0000,1.0000,0.0000,0.0000,0.0000,0.0000


FUNCTION SUMMARY
FUNCTION,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group",0,845,343,225,11,170,10,0.6560,0.0496,0.0756,0.4059,2.4636,0.6560,0.0029,0.0032,0.0000,0.0000
"osq_lock",0,657,747,413,7,36,0,0.5529,0.0048,0.0087,1.1370,0.8795,0.5529,0.0000,0.0009,0.0000,0.0000
"diskstats_show",0,440,565,231,91,137,105,0.4088,0.0242,0.0593,1.2841,0.7788,0.4088,0.0186,0.0161,0.0000,0.0000
"mutex_lock",0,351,325,185,4,10,0,0.5692,0.0031,0.0054,0.9259,1.0800,0.5692,0.0000,0.0012,0.0000,0.0000
"mutex_unlock",0,333,216,161,5,21,0,0.7454,0.0097,0.0130,0.6486,1.5417,0.7454,0.0000,0.0023,0.0000,0.0000
"update_blocked_averages",0,263,140,72,5,134,17,0.5143,0.0957,0.1861,0.5323,1.8786,0.5143,0.0121,0.0036,0.0000,0.0000
"mutex_spin_on_owner",0,229,250,134,2,5,0,0.5360,0.0020,0.0037,1.0917,0.9160,0.5360,0.0000,0.0008,0.0000,0.0000
"snmp_fold_field",0,205,362,136,40,77,72,0.3757,0.0213,0.0566,1.7659,0.5663,0.3757,0.0199,0.0110,0.0000,0.0000
"load_balance",0,178,78,35,0,22,0,0.4487,0.0282,0.0629,0.4382,2.2821,0.4487,0.0000,0.0000,0.0000,0.0000
"__mutex_lock.isra.5",0,121,75,53,0,6,0,0.7067,0.0080,0.0113,0.6198,1.6133,0.7067,0.0000,0.0000,0.0000,0.0000

Function Detail Data
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group" (BINARY FILE NOT FOUND),0,845,343,225,11,170,10,0.656,0.050,0.076,0.406,2.464,0.656,0.003,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"osq_lock" (BINARY FILE NOT FOUND),0,657,747,413,7,36,0,0.553,0.005,0.009,1.137,0.880,0.553,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"diskstats_show" (BINARY FILE NOT FOUND),0,440,565,231,91,137,105,0.409,0.024,0.059,1.284,0.779,0.409,0.019,0.016,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"mutex_lock" (BINARY FILE NOT FOUND),0,351,325,185,4,10,0,0.569,0.003,0.005,0.926,1.080,0.569,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"mutex_unlock" (BINARY FILE NOT FOUND),0,333,216,161,5,21,0,0.745,0.010,0.013,0.649,1.542,0.745,0.000,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"update_blocked_averages" (BINARY FILE NOT FOUND),0,263,140,72,5,134,17,0.514,0.096,0.186,0.532,1.879,0.514,0.012,0.004,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"mutex_spin_on_owner" (BINARY FILE NOT FOUND),0,229,250,134,2,5,0,0.536,0.002,0.004,1.092,0.916,0.536,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"snmp_fold_field" (BINARY FILE NOT FOUND),0,205,362,136,40,77,72,0.376,0.021,0.057,1.766,0.566,0.376,0.020,0.011,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"load_balance" (BINARY FILE NOT FOUND),0,178,78,35,0,22,0,0.449,0.028,0.063,0.438,2.282,0.449,0.000,0.000,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__mutex_lock.isra.5" (BINARY FILE NOT FOUND),0,121,75,53,0,6,0,0.707,0.008,0.011,0.620,1.613,0.707,0.000,0.000,0.000,0.000


PROFILE REPORT FOR PROCESS - /usr/bin/mongod (PID - 18392)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/usr/bin/mongod",42,6560,4790,2882,232,1044,214,0.6017,0.0218,0.0362,0.7302,1.3695,0.6017,0.0045,0.0048,0.0009,0.0015

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-18515",42,3490,3521,2106,175,439,165,0.5981,0.0125,0.0208,1.0089,0.9912,0.5981,0.0047,0.0050,0.0012,0.0020
"Thread-18503",0,2634,1088,654,48,510,42,0.6011,0.0469,0.0780,0.4131,2.4210,0.6011,0.0039,0.0044,0.0000,0.0000
"Thread-18516",0,242,102,69,8,52,6,0.6765,0.0510,0.0754,0.4215,2.3725,0.6765,0.0059,0.0078,0.0000,0.0000
"Thread-18507",0,172,76,48,1,42,1,0.6316,0.0553,0.0875,0.4419,2.2632,0.6316,0.0013,0.0013,0.0000,0.0000
"Thread-18549",0,20,2,4,0,0,0,2.0000,0.0000,0.0000,0.1000,10.0000,2.0000,0.0000,0.0000,0.0000,0.0000
"Thread-18517",0,1,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"Thread-18519",0,1,1,0,0,1,0,0.0000,0.1000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"Thread-18512",0,0,0,1,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000


MODULE SUMMARY
MODULE,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"[kernel.kallsyms]_text",2,5516,3828,2207,189,910,195,0.5765,0.0238,0.0412,0.6940,1.4410,0.5765,0.0051,0.0049,0.0001,0.0001
"/usr/bin/mongod",20,724,675,510,30,102,12,0.7556,0.0151,0.0200,0.9323,1.0726,0.7556,0.0018,0.0044,0.0030,0.0039
"/lib/x86_64-linux-gnu/libc-2.19.so",18,220,268,150,12,25,3,0.5597,0.0093,0.0167,1.2182,0.8209,0.5597,0.0011,0.0045,0.0067,0.0120
"/lib/x86_64-linux-gnu/libpthread-2.19.so",1,53,16,7,1,3,1,0.4375,0.0187,0.0429,0.3019,3.3125,0.4375,0.0063,0.0063,0.0063,0.0143
"/lib/modules/4.15.0-91-generic/vdso/vdso64.so",1,42,2,7,0,4,3,3.5000,0.2000,0.0571,0.0476,21.0000,3.5000,0.1500,0.0000,0.0500,0.0143
"/lib/modules/4.15.0-91-generic/kernel/fs/overlayfs/overlay.ko",0,3,1,1,0,0,0,1.0000,0.0000,0.0000,0.3333,3.0000,1.0000,0.0000,0.0000,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/net/netfilter/nf_conntrack.ko",0,2,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000


FUNCTION SUMMARY
FUNCTION,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group",0,1430,565,353,16,258,11,0.6248,0.0457,0.0731,0.3951,2.5310,0.6248,0.0019,0.0028,0.0000,0.0000
"osq_lock",0,495,635,348,8,26,0,0.5480,0.0041,0.0075,1.2828,0.7795,0.5480,0.0000,0.0013,0.0000,0.0000
"diskstats_show",0,445,515,229,79,128,118,0.4447,0.0249,0.0559,1.1573,0.8641,0.4447,0.0229,0.0153,0.0000,0.0000
"update_blocked_averages",0,402,238,115,4,207,19,0.4832,0.0870,0.1800,0.5920,1.6891,0.4832,0.0080,0.0017,0.0000,0.0000
"load_balance",0,339,96,60,3,20,1,0.6250,0.0208,0.0333,0.2832,3.5312,0.6250,0.0010,0.0031,0.0000,0.0000
"mutex_unlock",0,304,194,171,1,10,0,0.8814,0.0052,0.0058,0.6382,1.5670,0.8814,0.0000,0.0005,0.0000,0.0000
"mutex_lock",0,300,259,168,6,18,0,0.6486,0.0069,0.0107,0.8633,1.1583,0.6486,0.0000,0.0023,0.0000,0.0000
"idle_cpu",0,206,70,41,2,37,1,0.5857,0.0529,0.0902,0.3398,2.9429,0.5857,0.0014,0.0029,0.0000,0.0000
"osq_unlock",0,117,54,38,1,8,0,0.7037,0.0148,0.0211,0.4615,2.1667,0.7037,0.0000,0.0019,0.0000,0.0000
"__mutex_lock.isra.5",0,108,86,66,1,13,0,0.7674,0.0151,0.0197,0.7963,1.2558,0.7674,0.0000,0.0012,0.0000,0.0000

Function Detail Data
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group" (BINARY FILE NOT FOUND),0,1430,565,353,16,258,11,0.625,0.046,0.073,0.395,2.531,0.625,0.002,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"osq_lock" (BINARY FILE NOT FOUND),0,495,635,348,8,26,0,0.548,0.004,0.007,1.283,0.780,0.548,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"diskstats_show" (BINARY FILE NOT FOUND),0,445,515,229,79,128,118,0.445,0.025,0.056,1.157,0.864,0.445,0.023,0.015,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"update_blocked_averages" (BINARY FILE NOT FOUND),0,402,238,115,4,207,19,0.483,0.087,0.180,0.592,1.689,0.483,0.008,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"load_balance" (BINARY FILE NOT FOUND),0,339,96,60,3,20,1,0.625,0.021,0.033,0.283,3.531,0.625,0.001,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"mutex_unlock" (BINARY FILE NOT FOUND),0,304,194,171,1,10,0,0.881,0.005,0.006,0.638,1.567,0.881,0.000,0.001,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"mutex_lock" (BINARY FILE NOT FOUND),0,300,259,168,6,18,0,0.649,0.007,0.011,0.863,1.158,0.649,0.000,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"idle_cpu" (BINARY FILE NOT FOUND),0,206,70,41,2,37,1,0.586,0.053,0.090,0.340,2.943,0.586,0.001,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"osq_unlock" (BINARY FILE NOT FOUND),0,117,54,38,1,8,0,0.704,0.015,0.021,0.462,2.167,0.704,0.000,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"__mutex_lock.isra.5" (BINARY FILE NOT FOUND),0,108,86,66,1,13,0,0.767,0.015,0.020,0.796,1.256,0.767,0.000,0.001,0.000,0.000


PROFILE REPORT FOR PROCESS - /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java (PID - 82235)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java",24,3834,1763,1319,144,938,92,0.7482,0.0532,0.0711,0.4598,2.1747,0.7482,0.0052,0.0082,0.0014,0.0018

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-82236",7,521,316,260,46,219,10,0.8228,0.0693,0.0842,0.6065,1.6487,0.8228,0.0032,0.0146,0.0022,0.0027
"Thread-82324",0,508,255,161,11,116,8,0.6314,0.0455,0.0720,0.5020,1.9922,0.6314,0.0031,0.0043,0.0000,0.0000
"Thread-82350",0,442,201,133,13,104,13,0.6617,0.0517,0.0782,0.4548,2.1990,0.6617,0.0065,0.0065,0.0000,0.0000
"Thread-82345",0,391,199,132,8,107,10,0.6633,0.0538,0.0811,0.5090,1.9648,0.6633,0.0050,0.0040,0.0000,0.0000
"Thread-82348",0,165,63,50,3,42,4,0.7937,0.0667,0.0840,0.3818,2.6190,0.7937,0.0063,0.0048,0.0000,0.0000
"Thread-82325",0,113,44,32,3,31,3,0.7273,0.0705,0.0969,0.3894,2.5682,0.7273,0.0068,0.0068,0.0000,0.0000
"Thread-82318",0,82,28,17,7,23,3,0.6071,0.0821,0.1353,0.3415,2.9286,0.6071,0.0107,0.0250,0.0000,0.0000
"Thread-82349",0,75,27,23,2,11,0,0.8519,0.0407,0.0478,0.3600,2.7778,0.8519,0.0000,0.0074,0.0000,0.0000
"Thread-82308",0,63,22,21,1,9,2,0.9545,0.0409,0.0429,0.3492,2.8636,0.9545,0.0091,0.0045,0.0000,0.0000
"Thread-82315",0,63,30,17,3,15,1,0.5667,0.0500,0.0882,0.4762,2.1000,0.5667,0.0033,0.0100,0.0000,0.0000


MODULE SUMMARY
MODULE,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"[kernel.kallsyms]_text",24,3833,1763,1319,144,937,92,0.7482,0.0531,0.0710,0.4600,2.1741,0.7482,0.0052,0.0082,0.0014,0.0018
"/lib/modules/4.15.0-91-generic/kernel/net/openvswitch/openvswitch.ko",0,1,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"/lib/modules/4.15.0-91-generic/kernel/net/netfilter/nf_conntrack.ko",0,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000


FUNCTION SUMMARY
FUNCTION,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group",0,1208,543,312,16,244,13,0.5746,0.0449,0.0782,0.4495,2.2247,0.5746,0.0024,0.0029,0.0000,0.0000
"update_blocked_averages",0,366,188,91,10,180,21,0.4840,0.0957,0.1978,0.5137,1.9468,0.4840,0.0112,0.0053,0.0000,0.0000
"idle_cpu",0,182,57,44,6,37,4,0.7719,0.0649,0.0841,0.3132,3.1930,0.7719,0.0070,0.0105,0.0000,0.0000
"clear_page_rep",0,164,127,104,29,100,3,0.8189,0.0787,0.0962,0.7744,1.2913,0.8189,0.0024,0.0228,0.0000,0.0000
"native_queued_spin_lock_slowpath",0,154,48,100,1,2,0,2.0833,0.0042,0.0020,0.3117,3.2083,2.0833,0.0000,0.0021,0.0000,0.0000
"page_fault",18,112,47,53,4,37,2,1.1277,0.0787,0.0698,0.4196,2.3830,1.1277,0.0043,0.0085,0.0383,0.0340
"futex_wake",0,65,24,16,2,3,0,0.6667,0.0125,0.0187,0.3692,2.7083,0.6667,0.0000,0.0083,0.0000,0.0000
"load_balance",0,62,33,35,2,9,1,1.0606,0.0273,0.0257,0.5323,1.8788,1.0606,0.0030,0.0061,0.0000,0.0000
"smp_call_function_many",0,44,34,31,0,0,0,0.9118,0.0000,0.0000,0.7727,1.2941,0.9118,0.0000,0.0000,0.0000,0.0000
"up_read",0,43,18,12,3,10,3,0.6667,0.0556,0.0833,0.4186,2.3889,0.6667,0.0167,0.0167,0.0000,0.0000

Function Detail Data
Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"find_busiest_group" (BINARY FILE NOT FOUND),0,1208,543,312,16,244,13,0.575,0.045,0.078,0.450,2.225,0.575,0.002,0.003,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"update_blocked_averages" (BINARY FILE NOT FOUND),0,366,188,91,10,180,21,0.484,0.096,0.198,0.514,1.947,0.484,0.011,0.005,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"idle_cpu" (BINARY FILE NOT FOUND),0,182,57,44,6,37,4,0.772,0.065,0.084,0.313,3.193,0.772,0.007,0.011,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"clear_page_rep" (BINARY FILE NOT FOUND),0,164,127,104,29,100,3,0.819,0.079,0.096,0.774,1.291,0.819,0.002,0.023,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"native_queued_spin_lock_slowpath" (BINARY FILE NOT FOUND),0,154,48,100,1,2,0,2.083,0.004,0.002,0.312,3.208,2.083,0.000,0.002,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"page_fault" (BINARY FILE NOT FOUND),18,112,47,53,4,37,2,1.128,0.079,0.070,0.420,2.383,1.128,0.004,0.009,0.038,0.034

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"futex_wake" (BINARY FILE NOT FOUND),0,65,24,16,2,3,0,0.667,0.013,0.019,0.369,2.708,0.667,0.000,0.008,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"load_balance" (BINARY FILE NOT FOUND),0,62,33,35,2,9,1,1.061,0.027,0.026,0.532,1.879,1.061,0.003,0.006,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"smp_call_function_many" (BINARY FILE NOT FOUND),0,44,34,31,0,0,0,0.912,0.000,0.000,0.773,1.294,0.912,0.000,0.000,0.000,0.000

Function,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"up_read" (BINARY FILE NOT FOUND),0,43,18,12,3,10,3,0.667,0.056,0.083,0.419,2.389,0.667,0.017,0.017,0.000,0.000


PROFILE REPORT FOR PROCESS - /usr/bin/mongod (PID - 17998)
PROCESS,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"/usr/bin/mongod",0,2537,1101,644,61,550,60,0.5849,0.0500,0.0854,0.4340,2.3043,0.5849,0.0054,0.0055,0.0000,0.0000

THREAD SUMMARY
THREAD,"Misalign access","CPU clocks","Ret inst","DC accesses","DC refills L2/sys","DC misses","DTLB L1M","DC access rate","DC miss rate","DC miss ratio","IPC","CPI","DTLB request rate","DTLB L1M rate","DC refill rate","Misalign rate","Misalign ratio"
"Thread-18284",0,1076,508,278,20,241,22,0.5472,0.0474,0.0867,0.4721,2.1181,0.5472,0.0043,0.0039,0.0000,0.0000
"Thread-18295",0,745,296,193,22,177,17,0.6520,0.0598,0.0917,0.3973,2.5169,0.6520,0.0057,0.0074,0.0000,0.0000
"Thread-18286",0,463,205,116,10,91,11,0.5659,0.0444,0.0784,0.4428,2.2585,0.5659,0.0054,0.0049,0.0000,0.0000
"Thread-18288",0,80,34,20,5,16,3,0.5882,0.0471,0.0800,0.4250,2.3529,0.5882,0.0088,0.0147,0.0000,0.0000
"Thread-18291",0,63,21,11,1,12,4,0.5238,0.0571,0.1091,0.3333,3.0000,0.5238,0.0190,0.0048,0.0000,0.0000
"Thread-18296",0,59,20,13,3,7,1,0.6500,0.0350,0.0538,0.3390,2.9500,0.6500,0.0050,0.0150,0.0000,0.0000
"Thread-18303",0,38,13,8,0,3,2,0.6154,0.0231,0.0375,0.3421,2.9231,0.6154,0.0154,0.0000,0.0000,0.0000
"Thread-18299",0,7,2,4,0,2,0,2.0000,0.1000,0.0500,0.2857,3.5000,2.0000,0.0000,0.0000,0.0000,0.0000
