
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,0.000000
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
9.21,2541.58,0.76,1.31,488.53,20.88,0.30,5.14,15.24,17.48,0.16,4.42,12.90,4.80,0.27,1.96,2.34,9.44,2463.88,0.55,1.82,497.02,24.71,0.63,8.54,15.03,20.63,2.18,5.19,13.26,5.49,1.26,2.22,1.77,8.79,2411.26,0.57,1.75,488.82,23.61,0.36,7.56,15.28,17.25,0.21,4.17,12.87,5.05,0.37,2.04,2.41,10.27,2657.43,0.41,2.41,501.00,31.08,0.54,10.84,19.21,20.21,0.30,4.25,15.66,6.06,0.45,1.83,3.56,7.05,2743.41,0.41,2.43,487.34,27.90,0.42,10.94,15.96,18.06,0.17,4.31,13.58,5.00,0.45,1.94,2.38,8.17,2545.88,0.45,2.22,485.25,29.12,0.46,11.86,16.27,18.48,0.56,4.46,13.46,6.22,0.52,2.65,2.81,7.81,4.98,547.16,
5.52,2791.58,0.19,5.30,543.12,60.35,33.67,22.73,0.61,3.25,0.35,2.49,0.40,7.98,4.87,2.97,0.22,6.07,2743.80,0.37,2.68,528.74,86.91,36.48,33.77,15.26,36.32,0.70,22.28,13.34,47.49,33.67,10.61,1.92,5.55,2798.91,0.01,87.24,536.73,79.78,41.52,27.53,6.91,6.75,0.30,2.22,4.23,9.08,4.11,1.88,2.69,5.31,2789.13,0.19,5.17,574.48,96.14,50.99,28.38,13.25,48.65,17.14,21.22,10.29,37.49,25.50,7.90,2.96,5.27,2799.06,0.06,17.86,570.27,87.07,49.77,25.89,8.05,26.08,3.93,15.66,6.48,33.08,24.44,5.84,1.56,5.68,2786.40,0.31,3.22,538.84,85.00,36.89,31.11,14.94,34.37,1.09,20.94,12.34,43.77,31.53,8.71,2.60,33.27,23.70,354.10,
0.23,1198.48,0.33,3.03,537.64,67.21,15.74,31.20,18.45,33.00,1.33,18.43,13.24,23.04,6.98,10.24,5.22,0.79,1199.64,0.44,2.26,530.84,86.12,35.95,34.00,14.94,37.11,1.52,22.69,12.90,45.96,32.26,10.90,2.04,0.40,1199.14,0.25,4.01,590.85,78.58,36.54,30.43,9.49,25.86,2.89,16.34,6.63,35.44,26.60,4.35,2.87,0.14,1199.42,0.14,7.04,569.76,69.86,23.74,30.61,13.04,55.32,21.82,23.23,10.27,33.43,22.13,7.35,2.76,0.11,1199.03,0.08,13.14,553.45,74.91,27.86,34.95,9.85,26.19,3.74,14.36,8.09,36.53,24.27,8.77,1.76,0.28,1199.54,0.36,2.75,632.03,122.12,66.89,36.83,14.34,42.92,9.06,22.21,11.65,45.36,31.39,10.08,2.69,23.66,12.38,286.10,
0.28,1200.04,0.29,3.40,562.43,59.02,29.07,25.49,1.77,16.58,0.76,14.96,0.87,29.14,20.74,6.73,0.90,0.87,1199.70,0.39,2.56,702.21,154.34,98.72,38.00,12.28,34.13,2.33,22.29,9.50,47.28,31.50,11.57,2.77,0.10,1198.97,0.02,48.86,576.75,95.30,46.82,28.27,17.07,55.03,19.43,21.33,14.27,42.67,27.44,11.05,2.80,0.12,1198.79,0.31,3.20,558.21,81.56,32.66,30.45,15.78,33.44,1.56,18.00,13.88,37.23,26.51,7.84,1.89,0.10,1196.91,0.31,3.19,567.05,72.91,36.95,31.76,0.29,29.15,11.10,17.77,0.29,28.01,21.70,4.51,0.00,0.25,1199.21,0.44,2.26,520.92,88.82,36.40,32.59,17.49,38.97,3.45,21.78,13.74,42.63,27.27,9.98,3.75,40.41,9.11,292.02,
0.14,1193.91,0.03,28.66,556.26,79.95,28.99,31.31,17.31,32.47,2.72,17.08,12.66,36.62,25.84,4.43,4.64,0.37,1199.56,0.32,3.14,554.37,93.61,42.25,35.37,12.82,28.28,1.56,16.58,10.15,33.84,23.17,6.12,2.67,0.48,1199.70,0.02,65.74,582.94,76.70,39.07,34.03,0.61,20.51,3.80,16.39,0.33,33.15,26.29,4.76,0.29,0.58,1199.69,0.42,2.36,551.16,95.09,41.90,35.79,15.69,37.81,1.37,22.72,13.72,46.58,34.52,9.30,1.97,0.13,1199.20,0.37,2.69,544.70,65.99,31.42,31.37,0.43,43.87,24.83,18.79,0.25,20.98,14.26,5.73,0.18,0.28,1199.37,0.38,2.66,558.89,100.13,47.11,34.94,14.82,42.26,7.65,22.50,12.11,44.93,29.98,10.78,2.71,44.13,21.18,283.17,
0.25,1202.41,0.07,14.20,544.89,67.05,14.24,29.34,22.11,33.63,2.74,15.99,14.90,39.18,25.68,5.19,7.21,0.12,1200.64,0.39,2.54,542.12,70.09,24.82,29.83,13.18,24.33,0.82,13.67,9.85,32.49,20.43,7.50,3.33,0.10,1201.31,0.01,97.48,492.22,81.13,26.49,33.86,13.86,25.12,1.83,14.55,8.75,34.09,22.84,5.25,5.12,0.82,1199.84,0.43,2.32,535.70,90.16,36.56,34.76,16.59,37.73,1.12,22.34,14.27,49.67,34.88,11.40,2.33,0.11,1200.66,0.23,4.41,451.42,57.95,6.66,22.49,8.63,20.80,1.76,14.26,4.79,32.37,21.51,6.04,3.84,0.27,1199.35,0.08,12.70,504.67,77.37,32.26,28.31,15.50,33.88,1.11,20.84,11.92,44.31,29.70,10.01,3.58,8.80,5.98,294.54,
0.34,1199.57,0.04,23.37,522.12,47.98,6.20,24.65,16.27,30.81,2.47,16.95,11.39,36.31,25.61,4.72,4.88,0.10,1198.84,0.19,5.16,433.35,21.17,0.15,4.53,15.55,27.63,1.90,14.53,11.21,32.88,22.71,4.87,4.34,0.36,1199.73,0.00,399.86,443.31,33.46,6.98,5.57,19.63,34.74,3.15,16.39,15.21,36.32,25.53,4.78,4.43,0.83,1199.70,0.39,2.56,531.30,93.19,37.37,34.99,19.50,39.96,1.26,22.45,16.25,50.37,35.04,11.23,3.26,0.09,1198.99,0.23,4.42,428.19,20.39,0.13,5.01,14.16,26.25,4.72,10.41,11.12,36.41,25.94,6.51,3.05,0.25,1199.53,0.04,24.55,513.91,79.85,29.81,30.21,18.11,38.04,2.53,20.89,14.62,45.68,30.10,10.74,3.49,24.81,16.18,294.28,
0.22,1199.25,0.01,112.61,497.48,30.43,4.08,5.85,19.33,33.06,1.79,17.09,14.18,36.08,24.25,4.86,5.15,0.10,1198.84,0.19,5.17,432.51,24.14,0.11,4.62,18.43,28.42,0.60,13.30,14.52,32.23,19.74,7.27,3.91,0.09,1198.69,0.00,440.24,450.93,32.64,6.93,5.88,18.48,34.16,3.11,16.70,14.36,36.42,26.15,4.47,4.12,0.85,1199.34,0.39,2.53,531.63,87.52,34.91,35.04,16.34,37.90,1.35,22.48,14.07,50.13,34.14,12.80,2.27,0.12,1198.90,0.23,4.42,426.79,24.14,0.02,4.60,18.57,30.00,1.32,14.24,14.43,30.00,18.95,6.01,4.14,0.28,1199.39,0.06,16.05,528.87,85.58,34.98,31.56,16.91,36.50,2.42,20.80,13.28,46.03,30.20,10.78,3.62,21.73,14.77,289.05,
0.12,1198.86,0.01,112.86,488.28,33.55,3.26,5.49,23.64,25.41,1.59,7.37,16.44,32.65,11.11,13.90,7.19,0.12,1199.09,0.19,5.21,432.42,20.50,0.90,4.61,13.87,24.59,0.93,13.96,9.70,32.74,20.41,7.12,4.17,0.38,1199.72,0.00,408.26,446.68,32.68,6.51,5.57,19.29,34.39,2.35,16.50,15.55,36.38,26.30,4.80,3.75,0.83,1199.63,0.40,2.49,524.92,87.93,33.49,33.81,19.73,39.64,1.13,22.14,16.37,51.45,35.25,12.09,3.36,0.10,1199.00,0.22,4.46,426.85,23.92,0.90,4.37,17.62,29.74,1.82,13.77,14.15,31.72,20.98,6.38,3.47,0.27,1199.47,0.04,24.08,529.67,84.94,34.49,31.06,17.34,38.32,3.17,20.99,14.16,47.65,32.87,10.47,3.18,9.55,6.78,288.06,
2.55,1382.08,0.84,1.18,604.93,75.42,30.11,22.28,21.34,43.05,4.79,22.15,16.11,22.38,9.59,6.76,5.23,2.26,1737.27,1.19,0.84,657.25,53.53,18.76,19.43,13.55,41.83,14.32,17.76,9.75,32.62,22.79,4.35,3.80,4.89,2167.68,1.33,0.75,587.88,61.78,16.35,22.86,20.55,35.72,3.23,17.62,14.87,40.54,28.13,4.74,5.68,3.63,1828.09,1.13,0.88,625.08,60.97,20.41,22.71,15.57,40.63,8.50,21.11,11.02,43.98,29.77,8.07,4.55,0.73,1814.29,0.57,1.77,732.74,98.25,57.01,21.79,14.95,52.80,23.25,18.53,11.02,25.72,14.21,6.23,3.93,0.82,1884.15,0.30,3.31,647.41,99.02,62.48,23.77,9.74,29.86,1.56,22.42,5.88,50.96,35.86,10.48,3.87,18.47,2.20,430.92,
0.82,1374.06,0.46,2.15,518.36,89.59,34.11,33.57,20.25,41.13,10.88,13.53,16.72,44.00,23.89,14.59,3.52,0.48,1204.65,0.19,5.17,432.94,22.21,0.88,4.49,15.78,54.33,26.99,14.02,13.33,57.92,36.54,16.69,2.45,0.49,2298.18,0.00,378.52,452.83,28.81,6.12,5.23,16.37,21.13,2.17,6.33,12.62,30.92,8.66,17.10,3.75,0.37,1338.83,0.02,64.38,441.32,29.14,2.00,5.85,20.49,41.11,15.80,9.11,16.19,55.47,34.26,14.85,4.30,0.40,1218.47,0.23,4.39,427.59,25.41,0.90,4.67,18.76,23.48,3.00,5.58,14.90,36.72,12.24,18.59,3.86,1.37,1622.13,0.05,22.10,506.16,78.26,30.31,29.11,17.59,45.33,18.79,12.18,14.36,58.87,33.85,18.74,3.23,25.90,18.17,282.99,
1.48,1294.25,0.03,32.69,476.09,24.47,1.83,5.59,15.63,29.13,1.29,16.89,10.94,36.50,23.47,6.13,4.69,1.10,1813.31,0.47,2.11,509.43,85.62,35.20,34.92,14.18,34.76,0.93,21.89,11.94,51.37,34.99,12.87,2.24,7.83,2727.56,0.00,367.45,460.41,27.74,5.92,5.48,15.10,13.04,0.48,2.34,10.22,13.67,6.55,2.06,4.87,0.50,1488.40,0.02,48.06,521.20,63.13,33.96,12.05,13.75,44.30,14.33,20.37,9.59,46.37,31.06,9.42,4.16,3.00,2095.85,0.02,59.72,435.32,19.97,0.88,4.99,13.21,29.37,4.62,15.78,8.97,34.25,22.92,5.91,4.24,0.64,2356.56,0.09,11.64,510.60,81.04,34.17,29.88,15.62,33.85,1.19,20.33,12.32,44.98,31.21,9.40,3.29,16.13,11.84,292.95,
0.10,1198.64,0.25,3.94,476.11,22.97,0.95,5.30,15.45,30.24,2.17,17.04,11.03,38.27,25.34,6.43,4.42,0.81,1199.65,0.46,2.17,526.24,87.37,36.87,34.43,14.86,35.94,0.73,22.34,12.88,51.65,36.87,11.79,1.98,0.37,1199.77,0.00,431.62,439.59,22.40,4.35,4.86,11.86,11.38,0.34,2.67,8.37,10.36,4.71,1.97,3.50,0.11,1199.24,0.16,6.23,431.40,20.64,0.86,4.55,14.24,43.26,13.33,19.62,10.31,38.30,24.47,8.58,3.93,0.08,1198.77,0.02,57.97,435.59,16.27,0.86,5.04,9.30,24.66,4.24,14.92,5.51,34.80,23.31,6.56,3.79,0.28,1199.55,0.05,21.21,511.46,80.81,34.65,29.22,15.59,35.49,1.56,21.03,12.90,44.67,32.85,8.33,2.69,8.50,6.40,298.01,
0.10,1198.77,0.25,3.95,477.89,26.84,0.95,5.44,19.17,34.36,2.17,17.37,14.82,37.43,24.78,6.29,4.35,0.78,1199.61,0.46,2.18,527.33,87.11,36.99,33.43,15.40,36.29,0.11,23.03,13.16,51.76,36.64,11.74,2.24,0.08,1198.74,0.00,444.20,448.43,28.48,3.54,5.31,18.22,16.34,0.64,2.19,13.51,11.02,5.23,2.17,4.72,0.12,1199.11,0.16,6.41,433.80,26.10,0.86,4.44,19.72,48.65,14.91,17.25,16.49,41.92,28.82,8.66,3.23,0.08,1198.67,0.02,56.17,434.83,24.48,1.68,4.80,16.56,32.40,4.64,15.55,12.21,34.50,23.19,5.88,4.35,0.25,1199.43,0.04,22.62,514.27,79.88,30.70,29.99,17.97,36.57,1.00,21.10,14.47,45.53,31.94,9.14,3.50,8.52,6.49,299.02,
0.23,1199.31,0.32,3.14,512.18,55.40,5.72,29.03,19.74,35.51,1.15,19.54,14.82,21.33,6.63,9.15,4.92,0.80,1199.65,0.46,2.16,524.58,86.61,36.52,33.40,15.64,36.86,0.70,22.50,13.65,50.58,36.28,11.34,1.99,0.39,1199.71,0.00,446.19,446.61,33.46,6.01,5.73,20.37,18.97,0.11,2.69,16.17,12.61,6.60,2.33,4.20,0.13,1198.87,0.03,29.14,440.84,26.38,1.27,5.80,18.23,38.02,8.66,14.78,14.57,52.56,37.31,10.47,3.66,0.10,1198.87,0.02,57.30,434.20,21.46,1.03,4.57,14.79,25.01,3.76,12.14,9.10,34.16,21.79,5.64,5.69,0.26,1199.49,0.04,25.13,544.48,86.47,37.50,29.94,17.13,38.09,2.43,21.53,14.13,45.63,31.78,9.76,3.00,11.50,8.19,308.01,
0.27,1199.55,0.25,3.93,475.74,27.58,0.92,5.29,20.08,42.21,3.58,23.69,14.94,24.89,13.13,5.75,5.15,0.81,1199.64,0.46,2.18,527.07,88.47,37.28,33.93,16.10,61.57,21.10,26.48,13.99,50.29,36.41,10.75,2.11,0.10,1198.81,0.00,457.71,452.63,35.05,7.44,5.84,20.43,52.51,14.53,21.66,16.31,47.42,33.91,7.95,4.12,0.12,1199.27,0.16,6.37,431.38,28.24,0.91,4.55,21.70,53.80,15.21,21.67,16.93,50.28,34.33,9.76,4.77,0.10,1198.79,0.02,58.42,434.79,26.76,1.61,4.63,19.33,42.03,4.41,23.11,14.51,42.29,27.85,7.99,4.82,0.26,1199.23,0.04,24.03,546.59,92.16,39.93,30.78,19.68,39.65,2.52,21.15,15.98,52.82,37.29,10.71,3.70,11.28,8.24,297.41,
0.58,1199.41,0.47,2.15,525.85,59.52,8.48,31.69,18.59,33.25,1.66,17.20,14.38,33.68,21.53,6.06,4.21,0.84,1199.71,0.45,2.23,529.51,89.45,38.27,34.18,15.82,36.84,0.74,22.35,13.75,51.44,37.03,11.43,2.06,0.41,1199.17,0.01,79.63,530.99,84.29,54.10,16.76,10.16,11.41,0.75,2.74,7.92,12.74,7.44,2.80,2.24,0.17,1197.97,0.02,43.01,591.72,113.88,67.47,23.33,18.09,51.06,15.54,21.16,14.36,40.84,26.63,9.09,3.73,0.13,1197.65,0.03,33.04,501.63,68.58,30.48,20.11,15.49,32.50,6.13,15.96,10.40,36.56,24.44,5.67,5.10,0.36,1199.80,0.10,10.45,687.35,126.64,78.01,26.35,17.11,45.23,8.20,22.94,14.09,47.34,33.42,9.67,3.02,43.77,21.92,315.82,
0.21,1200.14,0.37,2.73,512.69,53.29,5.38,29.13,17.76,29.52,1.51,14.85,13.17,29.03,17.91,5.37,4.60,0.79,1199.73,0.46,2.16,525.13,86.23,36.71,33.11,15.27,36.30,0.73,22.35,13.23,50.31,36.27,11.13,2.04,0.10,1201.09,0.07,15.28,446.26,25.87,5.58,5.35,13.32,29.75,14.05,7.32,8.38,45.70,34.79,5.14,4.94,0.12,1200.86,0.04,25.84,435.10,23.06,0.49,5.52,15.62,37.16,7.03,18.25,11.88,42.93,29.58,8.43,3.73,0.09,1200.93,0.02,56.26,435.83,19.63,1.42,4.87,12.31,27.22,4.40,15.35,7.47,34.13,22.95,5.22,4.84,0.26,1199.25,0.47,2.15,516.29,77.68,32.13,28.66,15.81,35.18,1.09,21.15,12.94,47.95,34.93,9.21,2.87,8.81,6.04,305.96,
0.19,1199.26,0.25,3.97,476.12,26.10,1.01,5.33,18.46,36.50,1.48,21.17,13.86,20.01,6.94,7.86,4.61,0.79,1199.74,0.46,2.17,524.45,86.60,36.62,33.22,15.70,36.84,0.71,22.36,13.77,50.50,36.45,11.22,1.93,0.37,1199.68,0.01,136.37,447.12,31.90,5.40,5.49,19.70,17.77,0.45,2.31,15.01,11.69,4.91,2.15,4.68,0.11,1199.03,0.16,6.43,434.46,26.48,0.91,4.64,19.84,35.18,4.67,14.36,16.15,45.36,31.17,9.51,3.69,0.08,1198.42,0.02,57.56,434.33,25.57,1.81,4.50,18.22,32.70,3.86,15.27,13.58,34.23,23.11,5.61,4.65,0.25,1199.31,0.46,2.19,512.69,80.47,31.78,29.31,18.36,37.03,0.96,21.19,14.88,47.86,33.98,9.57,3.48,7.09,5.43,294.77,
0.32,1198.85,0.35,2.87,528.38,53.02,7.57,24.74,19.33,31.54,1.92,15.14,14.48,33.05,21.27,5.17,4.85,0.82,1199.73,0.45,2.20,523.18,84.97,35.30,33.35,15.52,36.36,0.81,22.26,13.29,51.32,37.47,10.87,2.24,0.10,1195.36,0.00,422.34,454.51,36.42,7.68,6.51,20.26,38.07,13.35,8.87,15.85,47.62,36.69,5.26,4.41,0.12,1199.23,0.05,18.24,445.46,26.43,0.93,5.08,19.04,45.31,10.52,19.92,14.87,47.40,32.44,9.19,4.17,0.10,1198.95,0.02,59.07,439.40,24.74,1.96,4.52,17.47,28.91,1.44,14.86,12.62,32.22,21.48,5.02,4.85,0.27,1199.43,0.04,25.24,543.80,88.07,38.04,30.48,17.69,38.59,2.47,21.48,14.64,49.06,35.01,9.98,3.04,12.86,8.78,298.70,
0.12,1200.64,0.25,3.95,476.17,22.99,0.00,5.34,16.44,29.52,2.08,15.52,11.93,33.73,23.02,5.03,4.51,0.79,1199.73,0.48,2.08,527.30,87.65,37.79,33.80,14.98,36.14,0.85,22.26,13.04,51.59,37.20,11.47,1.95,0.39,1200.64,0.00,407.58,433.83,33.38,6.85,5.85,18.85,16.70,0.29,2.17,14.25,13.57,6.52,2.17,4.60,0.12,1198.88,0.16,6.39,433.15,22.63,0.00,4.68,16.98,38.46,8.19,17.50,12.77,55.47,40.23,9.73,4.21,0.09,1198.85,0.02,56.01,438.28,25.80,1.33,4.56,18.44,28.65,2.32,12.13,14.20,29.96,20.12,4.62,4.23,0.25,1200.33,0.04,22.58,513.96,82.40,34.28,29.87,16.98,36.03,1.12,21.00,13.91,47.33,34.17,9.18,3.07,7.49,5.70,292.75,
0.12,1197.17,0.03,35.11,503.75,49.28,17.09,13.33,16.76,29.64,2.46,15.21,11.97,33.84,22.67,5.10,4.79,0.79,1199.73,0.47,2.13,520.56,86.85,37.32,33.48,15.06,35.96,0.90,22.17,12.90,51.75,37.22,11.54,2.16,0.10,1198.85,0.02,62.89,511.54,71.63,25.69,28.28,15.47,22.84,6.09,5.76,10.99,44.93,34.27,5.98,4.48,0.14,1197.98,0.03,37.58,555.67,92.13,45.75,24.47,18.89,37.09,4.77,17.46,14.86,52.66,37.85,9.64,4.03,0.11,1199.06,0.04,24.81,510.08,69.38,23.15,26.37,18.27,29.73,1.08,14.44,14.20,31.47,20.86,5.65,4.07,0.28,1198.65,0.40,2.47,524.33,84.80,34.90,31.72,16.81,35.84,1.27,20.89,13.69,48.09,34.25,9.75,3.12,9.59,6.38,294.41,
0.11,1200.92,0.25,3.96,475.73,26.04,1.56,5.23,17.79,37.14,1.30,22.00,13.83,19.14,7.77,6.77,3.96,0.78,1199.72,0.48,2.07,524.23,85.15,36.34,32.87,15.02,35.97,0.97,22.15,12.85,51.80,37.55,11.14,2.16,0.37,1199.72,0.00,427.53,440.29,28.55,5.51,5.15,16.52,14.30,0.57,2.22,11.52,11.66,4.39,2.08,5.00,0.12,1200.56,0.16,6.26,434.57,21.32,0.91,4.47,14.62,33.70,4.66,18.15,10.88,46.39,32.01,9.49,3.74,0.09,1198.92,0.02,57.00,434.91,32.07,2.04,5.51,18.47,31.26,1.50,14.75,15.02,31.28,21.45,5.06,3.45,0.26,1199.34,0.04,22.40,515.67,80.33,32.25,28.80,18.23,36.92,1.02,21.03,14.87,44.42,31.82,8.41,3.36,7.47,5.69,294.15,
0.20,1199.35,0.25,3.97,474.90,24.70,0.03,5.30,18.16,29.43,1.05,14.28,14.10,31.71,20.59,5.90,4.06,0.79,1199.74,0.48,2.09,525.40,86.17,36.20,33.69,15.24,35.96,0.93,22.16,12.86,51.80,36.85,11.63,2.37,0.09,1198.76,0.00,437.99,451.42,31.80,7.06,5.65,17.71,35.56,12.74,9.09,13.73,46.30,36.24,5.22,3.97,0.12,1199.11,0.16,6.44,433.95,22.62,0.10,4.51,17.08,34.90,4.00,16.85,14.04,45.41,31.81,9.53,3.04,0.10,1198.93,0.02,57.52,437.14,24.60,1.27,4.83,17.72,30.14,1.07,14.63,14.44,29.35,19.82,5.44,3.27,0.26,1199.37,0.04,22.36,543.54,90.49,39.76,31.45,17.57,38.87,2.84,21.37,14.67,47.99,33.80,10.25,2.90,9.22,6.56,293.10,
0.11,1199.04,0.01,103.61,487.01,28.82,2.78,5.43,19.38,39.13,1.49,22.42,15.22,18.69,8.75,5.13,4.16,0.49,1200.10,0.19,5.18,434.08,22.82,0.88,4.57,16.37,27.39,1.09,14.74,11.56,34.05,21.52,6.55,4.81,0.38,1199.73,0.00,373.85,442.19,31.01,5.56,5.45,18.28,30.12,6.40,10.50,13.22,25.48,15.73,3.87,5.06,0.43,1199.02,0.42,2.39,528.15,89.42,37.00,34.99,16.19,37.65,1.22,22.42,14.01,52.93,37.28,12.34,2.18,0.09,1198.82,0.23,4.42,426.24,23.24,0.90,4.45,16.83,27.43,0.51,13.83,13.08,29.34,18.07,6.50,3.75,0.26,1199.58,0.08,12.31,515.49,82.26,33.36,29.48,18.16,37.38,1.27,21.36,14.76,47.94,34.44,9.08,3.40,7.69,5.76,293.92,
0.18,1199.25,0.01,82.85,488.07,28.16,3.93,6.01,16.80,47.16,15.57,18.52,13.06,39.20,28.75,5.46,3.74,0.11,1199.12,0.19,5.18,433.38,22.15,0.21,4.64,15.95,26.59,1.34,13.69,11.55,31.74,19.45,6.76,4.40,0.09,1198.92,0.00,453.69,451.73,32.02,7.09,5.78,17.79,36.67,14.19,8.82,13.66,47.97,37.91,5.35,4.12,0.80,1199.91,0.44,2.26,530.66,92.25,40.05,34.81,16.29,47.16,13.43,19.72,14.01,52.49,37.79,11.56,2.29,0.09,1198.92,0.23,4.42,426.89,25.38,0.17,5.01,18.65,28.60,0.63,13.21,14.77,29.51,17.68,6.74,3.88,0.26,1199.37,0.04,22.52,543.74,91.26,39.00,31.11,19.42,43.25,6.46,21.04,15.74,55.23,39.40,10.94,3.68,10.01,6.97,292.09,
0.13,1195.87,0.03,30.99,534.69,58.74,15.70,25.63,16.28,31.40,2.67,16.48,12.25,34.34,23.96,5.26,4.03,0.13,1198.86,0.30,3.33,505.76,58.60,15.95,27.55,13.06,26.55,2.55,14.10,9.90,33.27,22.46,6.74,3.16,0.41,1199.69,0.01,131.23,543.53,73.96,24.54,30.27,16.72,15.72,0.49,2.40,12.83,14.01,7.25,2.56,3.89,0.89,1199.46,0.44,2.29,545.56,87.88,38.95,32.63,15.18,37.46,1.70,22.74,13.03,53.49,39.49,10.90,2.15,0.10,1198.86,0.29,3.39,491.88,53.80,13.44,25.78,12.78,24.22,0.91,13.56,9.75,29.76,19.25,6.34,3.03,0.29,1199.55,0.23,4.27,547.55,94.09,39.14,31.93,21.21,39.99,3.21,20.41,16.37,51.69,36.64,9.30,4.84,28.35,16.77,297.49,
